time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.655158214738,0.687388549591,14.7137776085,0.0898528034563,0.177797232266,0.0,-1.30570876361,0.967359618862,3.71335304324,0.0906891074035,0.148183079128,0.0,406.3250261889319,406.75042476312325,406.82699981045835,407.8907023093141
2.1600000000000015,-0.736362703222,0.746837254958,14.9345456274,0.0953014023304,0.186534646714,0.0,-1.40183057174,1.01467506928,3.64553642437,0.0910504663669,0.139945768459,0.0,400.94218132627805,400.21537261168413,399.7062954191633,399.74715492336446
2.2200000000000015,-0.824224171784,0.809585731755,15.1551347333,0.101454064499,0.194871835432,0.0,-1.52765100089,1.07744884187,3.70688399119,0.119005058697,0.136892548007,0.0,444.3626875090978,444.1302326056664,442.6209196539658,444.92449316049374
2.2800000000000016,-0.920004800398,0.876325241114,15.3803737412,0.108620416235,0.20291397761,0.0,-1.66579240044,1.14784797094,3.80036341616,0.120292816979,0.127610905045,0.0,455.9470842911636,455.22092582198303,455.2859843127218,455.4014785907382
2.3400000000000016,-1.02503573315,0.947850002699,15.6149763289,0.115442908579,0.210380392433,0.0,-1.83597472746,1.2370153802,4.01846321067,0.0953831256951,0.117203256772,0.0,495.0710133256943,494.3168794100502,495.4922564806863,493.6672731373431
2.4000000000000017,-1.13955296574,1.02438350839,15.8583962813,0.120957167281,0.218209854135,0.0,-1.98194156085,1.31456640267,4.09482726948,0.0838423168679,0.148750839143,0.0,452.0957578563474,454.64537146459975,455.4578962701815,454.54070028496193
2.4600000000000017,-1.26334465362,1.10585864877,16.1078869394,0.126011080216,0.227084184565,0.0,-2.14527155482,1.40167432262,4.22053358694,0.0849993529306,0.146161062726,0.0,470.7676805349324,470.586410495443,471.55468944192455,471.6494261520827
2.520000000000002,-1.39641208711,1.1922665172,16.3617799409,0.131195872412,0.236314327938,0.0,-2.29109789282,1.4789686076,4.2419920005,0.0890989932533,0.165916123623,0.0,438.9513857688927,440.61020031105664,440.33794823479616,440.68322900551505
2.580000000000002,-1.53814676608,1.28325467861,16.6158256848,0.136269090864,0.245896839332,0.0,-2.43422914046,1.55434052801,4.22574458112,0.0734216425983,0.142898491102,0.0,429.77452721378666,427.8437253846949,429.61376422996847,428.2882948456963
2.640000000000002,-1.68860810582,1.37882178907,16.868716907,0.140629963402,0.254633579852,0.0,-2.58189149582,1.63152315157,4.20354727619,0.0711585008859,0.150546461465,0.0,427.4370558898222,428.10910375330144,428.05477417206754,427.86642507487846
2.700000000000002,-1.84806495733,1.47906854818,17.1201259153,0.144797960335,0.263504968407,0.0,-2.73410285728,1.71030575338,4.1763252302,0.0658498682194,0.141853946419,0.0,428.0717904317115,427.3527527173516,426.78415591600435,426.33462625340525
2.760000000000002,-2.01757333063,1.58450457625,17.3726088061,0.149146995391,0.272148939892,0.0,-2.91691921739,1.80448092567,4.23889088729,0.0832288162927,0.148154842736,0.0,457.8849802264643,458.40469648623326,456.88176971950736,458.2692683190875
2.820000000000002,-2.1990845324,1.69611671532,17.631764652,0.15394811433,0.281719407039,0.0,-3.13426127391,1.91622777272,4.39817912737,0.0726742985555,0.17581425936,0.0,489.22000744424594,491.29636794453734,489.7572572038673,488.9759891655702
